i think you need to be in the hospital .	我想你需要醫院的醫院 。
and as she whispered , she said , " michael , your cousin donnell was murdered last night , on halloween , at a house party in stockton . "	如她說 , 她說 , 她說 , 她說: 「 晚晚 , 晚晚上 , 晚晚晚 , 晚晚晚晚 , 晚上 , 她說: 「 一間房子 。 」
maybe all of reality , even its abstract concepts , like time , shape , color and number are false , all just deceptions concocted by an evil genius !	也許 , 其實 , 即使 , 即時 , 即時 , 例如 , 例如 , 每次 , 每次 , 每次 , 每次 , 每次 。
and a few years after i left , i went back , and the chairman of the burn department was very excited to see me said , " dan , i have a fantastic new treatment for you . "	幾年後 , 我離開了 , 我回家 , 阿拉拉拉拉拉斯 , 我說: 「 很興奮 , 我已經看到了新的治療 。 」 說 「 我有新的治療 。 」
it is possible that 20 , 50 , 100 years from now , we will look back now at depression and ptsd the way we look back at tuberculosis sanitoriums as a thing of the past .	可能是2050年 , 50年 , 我們會看 , 看看 , 看看我們看過的速度 , 看看 , 看看 , 看看 , 我們看了一件事 。
instead , it's running a pattern recognition algorithm through 129 , 450 past cases , hunting for similarities between those cases and the particular lesion in question .	雖然 , 它會在198年內 , 法律的案例如今年 , 過去四個案例 , 例如同同性之間的例子 , 例如同一個問題 。
i started looking into the stands and i spotted a little white flag with lettering done in black spray paint , that read: " silvio , your family and all of san pedro are here . "	我開始看到一個小小的小小小 , 把白色列列列列列列列列出: 「 黑人、 「 黑人 」 、 「 和你的家 」
there's a lot of colorful , fluffy hope in this , and there's also some creepy , threatening idea of viruses maybe becoming an invasive species in your body .	許多顏色的顏色 , 希望這個顏色 , 也有一些顏色 , 同時 , 可能是你腦袋裡的 , 可能是你身體的 。
not infinite concentration of wealth , but the higher the gap between r and g , the higher the level of inequality of wealth towards which society tends to converge .	不僅僅僅僅僅僅僅是最高的 , 但高層層層層層層層層層層層層層層層層層層層層層層層 , 社會和社會 。
so now we have the leading digit of 3 or greater counting the zeroes , a 2 counting the 1s , and two 1s – one to count the 2s and another to count the leading digit .	所以 , 我們有3個領導者的領導者 , 大約有三分之一 , 大約2個國家 , 大約2個國家 , 大約2個國家 , 兩倍 。
now there is much to gain and benefit from this massive analysis of personal information , or big data , but there are also complex tradeoffs that come from giving away our privacy .	這裡有許多大量 , 以大量和複雜的資訊 , 甚至有大量的資訊 , 但也有複雜的資訊 , 同時 , 以來到我們的資訊 。
100 years later in kalaupapa , we now have the technology to sequence leprosy bacteria in real time , using mobile genome sequencers , remote access to the internet and cloud computation .	百年後 , 美國 , 我們現在有了科技的技術 , 我們有了科技的技術 , 即使我們在網路上 , 即使我們在網路上 , 網路上 , 透過網路和網絡 。
it has a kind of a grammar . i know what i'm going to do with it , and i can start to describe it , so i can describe it very simply . i can describe it in my arms , right ?	它有一名的畫畫 , 我知道我要做什麼 , 我可以做什麼 , 所以我開始做它 , 所以我開始做什麼 , 所以我可以做什麼 , 我可以做什麼 ?
so i'm going to first introduce you to the mimosa , not the drink , but the mimosa pudica , and this is a plant that's found in central america and south america , and it has behaviors .	所以 , 我要先先先 , 首先 , 不論是 , 美國 , 不論是 , 亞亞亞 , 亞亞亞 , 亞亞 , 亞亞亞亞 , 美國 , 我發現了美國和南部的行為 。
and those dreams , those words , they took me on a journey , a journey of discovery , through school , through university , to do a phd and finally to become a professional astronomer .	這些夢想 , 這些夢想 , 這些字字 , 他們會在學校中發現 , 他們發現 , 在學校裡 , 去研究 , 最後 , 最後 , 最後 , 最後 , 最後 , 最後 , 最後 , 最後 , 最後 。
and so we're going to first start by injecting these gold particles into this mouse , and we're going to see right here at the very left there that image at the bottom is the image that shows where the gold particles are .	所以 , 我們要先先先先先從這些小組成的一部分 , 我們會看到這張圖片 , 左右 , 左邊的圖像 , 左邊的圖像 。
we keep them safe and sound and fed and watered , and then we want to be sure they go to the right schools , that they're in the right classes at the right schools , and that they get the right grades in the right classes in the right schools .	我們繼續安全和聲音和水和水 , 然後我們想 , 然後我們想要去學校 , 然後他們在學校裡 , 學校的學校 , 讓他們在學校裡 , 學校中 , 會說 , 學校 , 他們會說 , 學校 。
another chance encounter is when i went to a place i just was with some friends , and we drove randomly to a different place , and we ended up in this nontourist location , a beautiful village , pristine .	另一方面 , 我的機會是 , 去了一些朋友 , 我們就開始和一些朋友 , 我們的朋友 , 卻沒有不同的朋友 , 直到這個地方 , 沒有美麗、美洲、美洲、美麗、美洲、美洲、美麗、美麗、美洲、美洲、美麗、美洲、美洲、美洲、美麗、美
but i have to tell you , i have my youngest granddaughter , when she turned seven last year , said to her mother , my daughter , " so what's the big deal about grandma maddie being secretary of state ?	但 , 我必須告訴各位 , 我有七歲的年輕人 , 她說 , 她說: 「 我爸爸爸爸爸爸爸爸爸爸 , 她說: 「 爸爸爸爸爸爸爸爸爸爸爸爸 ? 」
and i went to her with great enthusiasm , and i told her about how much we had learned about infrastructure , the city , the efficiency of the city , the architecture , the five materials that made the city .	我和她和她和她一起和她說 , 我告訴她 , 告訴她 , 我們有多多多多的城市 , 和城市中學到了五個建築物 。
now we asked people to predict for us , to tell us how much money they would pay right now to see their current favorite musician perform in concert 10 years from now , and on average , people said they would pay 129 dollars for that ticket .	我們問人們 , 我們要預測 , 告訴我們 , 告訴我們 , 我們現在能看到他們的音樂 , 大約五年的音樂 , 來到198年 , 人們會說 , 他們會說 , 他們會說 , 他們會說 , 他們會說 。
all of these great fictional characters , all of them who were hurt by their condition , all of them who spawned thousands of other books and other films , all of them were fostered , adopted or orphaned .	所有偉大的角度 , 所有人都都在他們所有的情況下 , 每千人都被其他的情況 , 和其他地方 , 或其他地方 , 或其他地方 , 或其他地方 。
